Attributes,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Symbols,ADRO.JK,BBCA.JK,BBRI.JK,ADRO.JK,BBCA.JK,BBRI.JK,ADRO.JK,BBCA.JK,BBRI.JK,ADRO.JK,BBCA.JK,BBRI.JK,ADRO.JK,BBCA.JK,BBRI.JK,ADRO.JK,BBCA.JK,BBRI.JK
Date,,,,,,,,,,,,,,,,,,
2019-02-18,1037.053955078125,5214.33154296875,3516.260009765625,1245.0,5480.0,3840.0,1265.0,5500.0,3860.0,1240.0,5410.0,3790.0,1240.0,5410.0,3790.0,45571400.0,62991000.0,93662400.0
2019-02-19,1078.7027587890625,5119.1806640625,3580.3583984375,1295.0,5380.0,3910.0,1310.0,5480.0,4000.0,1270.0,5380.0,3880.0,1270.0,5420.0,3900.0,81308800.0,64469000.0,139946000.0
2019-02-20,1120.3514404296875,5233.3623046875,3562.04443359375,1345.0,5500.0,3890.0,1350.0,5595.0,3940.0,1285.0,5440.0,3860.0,1305.0,5450.0,3910.0,103338100.0,89583000.0,124066500.0
2019-02-21,1178.65966796875,5238.1201171875,3580.3583984375,1415.0,5505.0,3910.0,1420.0,5560.0,3940.0,1330.0,5470.0,3830.0,1345.0,5540.0,3830.0,155986100.0,54561500.0,114540900.0
2019-02-22,1174.494873046875,5223.84716796875,3571.201416015625,1410.0,5490.0,3900.0,1460.0,5525.0,3910.0,1410.0,5460.0,3860.0,1420.0,5475.0,3860.0,144782800.0,48271500.0,81700600.0
2019-02-25,1170.3299560546875,5223.84716796875,3626.14306640625,1405.0,5490.0,3960.0,1430.0,5500.0,3970.0,1380.0,5455.0,3900.0,1430.0,5490.0,3940.0,68473000.0,47887000.0,106730500.0
2019-02-26,1124.5164794921875,5285.69677734375,3607.8291015625,1350.0,5555.0,3940.0,1410.0,5555.0,3970.0,1350.0,5495.0,3910.0,1405.0,5500.0,3960.0,43479900.0,98446000.0,61418800.0
2019-02-27,1145.3408203125,5295.2119140625,3543.730712890625,1375.0,5565.0,3870.0,1395.0,5570.0,3920.0,1360.0,5545.0,3850.0,1360.0,5565.0,3910.0,43819400.0,78519500.0,88062100.0
2019-02-28,1091.1973876953125,5247.63525390625,3525.4169921875,1310.0,5515.0,3850.0,1390.0,5580.0,3870.0,1305.0,5510.0,3840.0,1380.0,5570.0,3850.0,62148900.0,99366000.0,106492300.0
2019-03-01,1091.1973876953125,5271.423828125,3543.730712890625,1310.0,5540.0,3870.0,1345.0,5600.0,3890.0,1310.0,5535.0,3860.0,1320.0,5565.0,3870.0,77736800.0,72589500.0,71431900.0
2019-03-04,1174.494873046875,5266.666015625,3552.8876953125,1410.0,5535.0,3880.0,1420.0,5540.0,3920.0,1325.0,5515.0,3880.0,1330.0,5520.0,3900.0,144915900.0,63910500.0,57026900.0
2019-03-05,1166.165283203125,5228.60498046875,3534.57373046875,1400.0,5495.0,3860.0,1455.0,5505.0,3900.0,1385.0,5440.0,3860.0,1400.0,5500.0,3900.0,99046800.0,46499500.0,70615700.0
2019-03-06,1132.84619140625,5223.84716796875,3571.201416015625,1360.0,5490.0,3900.0,1415.0,5555.0,3920.0,1360.0,5490.0,3860.0,1410.0,5555.0,3890.0,43142100.0,37777000.0,56508700.0
2019-03-07,1132.84619140625,5223.84716796875,3571.201416015625,1360.0,5490.0,3900.0,1360.0,5490.0,3900.0,1360.0,5490.0,3900.0,1360.0,5490.0,3900.0,0.0,0.0,0.0
2019-03-08,1157.8353271484375,5176.27099609375,3525.4169921875,1390.0,5440.0,3850.0,1395.0,5570.0,3880.0,1365.0,5440.0,3810.0,1370.0,5545.0,3820.0,50118800.0,61126000.0,129784700.0
2019-03-11,1207.81396484375,5238.1201171875,3534.57373046875,1450.0,5505.0,3860.0,1470.0,5530.0,3900.0,1365.0,5460.0,3830.0,1385.0,5530.0,3900.0,111529800.0,32469000.0,46743400.0
2019-03-12,1157.8353271484375,5233.3623046875,3516.260009765625,1390.0,5500.0,3840.0,1460.0,5540.0,3890.0,1380.0,5450.0,3810.0,1460.0,5540.0,3880.0,56659400.0,40178500.0,63500100.0
2019-03-13,1199.484130859375,5233.3623046875,3470.47509765625,1440.0,5500.0,3790.0,1450.0,5505.0,3810.0,1390.0,5450.0,3780.0,1405.0,5450.0,3800.0,99221100.0,17722000.0,46756100.0
2019-03-14,1216.1436767578125,5214.33154296875,3516.260009765625,1460.0,5480.0,3840.0,1480.0,5495.0,3850.0,1430.0,5450.0,3780.0,1450.0,5450.0,3780.0,61455900.0,41096000.0,90157600.0
2019-03-15,1195.3192138671875,5271.423828125,3616.986083984375,1435.0,5540.0,3950.0,1460.0,5545.0,3950.0,1430.0,5485.0,3890.0,1460.0,5520.0,3900.0,30627900.0,41759500.0,97150400.0
2019-03-18,1191.1544189453125,5280.9384765625,3662.770751953125,1430.0,5550.0,4000.0,1435.0,5560.0,4030.0,1405.0,5535.0,3980.0,1420.0,5555.0,3990.0,20874200.0,42791000.0,92904100.0
2019-03-19,1195.3192138671875,5223.84716796875,3644.45703125,1435.0,5490.0,3980.0,1450.0,5545.0,4050.0,1410.0,5485.0,3970.0,1445.0,5540.0,4040.0,18861200.0,51527000.0,57945500.0
2019-03-20,1191.1544189453125,5204.81640625,3653.61376953125,1430.0,5470.0,3990.0,1440.0,5555.0,4010.0,1420.0,5465.0,3960.0,1440.0,5540.0,3960.0,17269700.0,42388500.0,85969100.0
2019-03-21,1182.8245849609375,5209.57421875,3653.61376953125,1420.0,5475.0,3990.0,1450.0,5520.0,4040.0,1415.0,5465.0,3970.0,1450.0,5490.0,4010.0,28910600.0,39866000.0,110206700.0
2019-03-22,1178.65966796875,5219.09033203125,3708.555419921875,1415.0,5485.0,4050.0,1435.0,5500.0,4070.0,1400.0,5465.0,4000.0,1435.0,5465.0,4030.0,12361200.0,29601000.0,94636900.0
2019-03-25,1120.3514404296875,5190.5439453125,3671.927490234375,1345.0,5455.0,4010.0,1405.0,5500.0,4040.0,1335.0,5440.0,3990.0,1400.0,5440.0,4030.0,68403800.0,23054500.0,82166300.0
2019-03-26,1132.84619140625,5204.81640625,3717.71240234375,1360.0,5470.0,4060.0,1385.0,5510.0,4080.0,1350.0,5455.0,4010.0,1370.0,5480.0,4050.0,32397600.0,19895500.0,68612800.0
2019-03-27,1124.5164794921875,5219.09033203125,3708.555419921875,1350.0,5485.0,4050.0,1380.0,5510.0,4080.0,1335.0,5460.0,4040.0,1380.0,5510.0,4080.0,27627500.0,17804500.0,51063000.0
2019-03-28,1116.1866455078125,5204.81640625,3726.869384765625,1340.0,5470.0,4070.0,1355.0,5485.0,4080.0,1330.0,5425.0,4030.0,1350.0,5460.0,4070.0,23189200.0,32187500.0,61147700.0
2019-03-29,1116.1866455078125,5242.87744140625,3763.496826171875,1340.0,5510.0,4110.0,1365.0,5530.0,4140.0,1340.0,5460.0,4050.0,1360.0,5515.0,4050.0,39336400.0,36234000.0,64740600.0
2019-04-01,1124.5164794921875,5233.3623046875,3800.12451171875,1350.0,5500.0,4150.0,1360.0,5550.0,4160.0,1320.0,5480.0,4130.0,1325.0,5550.0,4140.0,27290600.0,21786000.0,66844600.0
2019-04-02,1103.6920166015625,5233.3623046875,3800.12451171875,1325.0,5500.0,4150.0,1345.0,5570.0,4170.0,1310.0,5480.0,4130.0,1325.0,5530.0,4170.0,36085600.0,36853000.0,44403800.0
2019-04-03,1103.6920166015625,5233.3623046875,3800.12451171875,1325.0,5500.0,4150.0,1325.0,5500.0,4150.0,1325.0,5500.0,4150.0,1325.0,5500.0,4150.0,0.0,0.0,0.0
2019-04-04,1062.0433349609375,5271.423828125,3864.22314453125,1275.0,5540.0,4220.0,1320.0,5560.0,4280.0,1265.0,5490.0,4140.0,1315.0,5540.0,4180.0,78420500.0,48112000.0,63002400.0
2019-04-05,1049.548583984375,5261.908203125,3910.0078125,1260.0,5530.0,4270.0,1295.0,5560.0,4290.0,1255.0,5525.0,4250.0,1295.0,5560.0,4260.0,40829900.0,21913500.0,49127500.0
2019-04-08,1049.548583984375,5214.33154296875,3891.694091796875,1260.0,5480.0,4250.0,1285.0,5540.0,4290.0,1250.0,5450.0,4210.0,1275.0,5505.0,4290.0,48482300.0,39910000.0,75453200.0
2019-04-09,1078.7027587890625,5266.666015625,3937.478271484375,1295.0,5535.0,4300.0,1320.0,5550.0,4350.0,1275.0,5515.0,4260.0,1280.0,5535.0,4280.0,74323800.0,29447000.0,73325100.0
2019-04-10,1082.8675537109375,5257.15087890625,3946.635498046875,1300.0,5525.0,4310.0,1305.0,5555.0,4320.0,1275.0,5515.0,4260.0,1305.0,5550.0,4300.0,30538500.0,19508500.0,106216900.0
2019-04-11,1078.7027587890625,5214.33154296875,3937.478271484375,1295.0,5480.0,4300.0,1325.0,5560.0,4320.0,1295.0,5480.0,4280.0,1320.0,5560.0,4300.0,19145000.0,25356000.0,171468700.0
2019-04-12,1082.8675537109375,5233.3623046875,3946.635498046875,1300.0,5500.0,4310.0,1315.0,5510.0,4320.0,1295.0,5460.0,4280.0,1305.0,5460.0,4300.0,15146200.0,18577000.0,76584700.0
2019-04-15,1070.3729248046875,5238.1201171875,3983.262939453125,1285.0,5505.0,4350.0,1315.0,5570.0,4360.0,1280.0,5490.0,4310.0,1310.0,5560.0,4350.0,26778800.0,68152000.0,64160400.0
2019-04-16,1087.032470703125,5228.60498046875,3974.106201171875,1305.0,5495.0,4340.0,1315.0,5505.0,4360.0,1280.0,5475.0,4320.0,1285.0,5495.0,4330.0,59364200.0,71017000.0,90837700.0
2019-04-17,1087.032470703125,5228.60498046875,3974.106201171875,1305.0,5495.0,4340.0,1305.0,5495.0,4340.0,1305.0,5495.0,4340.0,1305.0,5495.0,4340.0,0.0,0.0,0.0
2019-04-18,1078.7027587890625,5352.302734375,4083.98974609375,1295.0,5625.0,4460.0,1330.0,5805.0,4730.0,1290.0,5580.0,4380.0,1330.0,5600.0,4450.0,46156300.0,129332500.0,182035000.0
2019-04-19,1078.7027587890625,5352.302734375,4083.98974609375,1295.0,5625.0,4460.0,1295.0,5625.0,4460.0,1295.0,5625.0,4460.0,1295.0,5625.0,4460.0,0.0,0.0,0.0
2019-04-22,1057.8782958984375,5352.302734375,4065.67529296875,1270.0,5625.0,4440.0,1295.0,5680.0,4460.0,1260.0,5585.0,4410.0,1295.0,5625.0,4460.0,33244100.0,62837500.0,101963500.0
2019-04-23,1087.032470703125,5357.060546875,4056.518798828125,1305.0,5630.0,4430.0,1310.0,5710.0,4450.0,1275.0,5595.0,4410.0,1275.0,5680.0,4410.0,43700800.0,48654000.0,54840800.0
2019-04-24,1087.032470703125,5406.03125,4029.0478515625,1305.0,5630.0,4400.0,1315.0,5640.0,4430.0,1300.0,5600.0,4400.0,1310.0,5640.0,4410.0,32154700.0,46975000.0,172810100.0
2019-04-25,1074.537841796875,5372.423828125,3964.94921875,1290.0,5595.0,4330.0,1305.0,5620.0,4390.0,1285.0,5525.0,4260.0,1305.0,5535.0,4380.0,25000900.0,61482500.0,184463200.0
2019-04-26,1074.537841796875,5396.42919921875,3964.94921875,1290.0,5620.0,4330.0,1295.0,5645.0,4360.0,1280.0,5570.0,4210.0,1290.0,5585.0,4240.0,15772900.0,66204500.0,132874000.0
2019-04-29,1095.3623046875,5458.84375,3974.106201171875,1315.0,5685.0,4340.0,1315.0,5695.0,4350.0,1280.0,5595.0,4280.0,1290.0,5610.0,4290.0,37698700.0,65480500.0,76916700.0
2019-04-30,1087.032470703125,5521.2568359375,4001.57666015625,1305.0,5750.0,4370.0,1340.0,5760.0,4410.0,1300.0,5670.0,4340.0,1315.0,5670.0,4390.0,52568500.0,107607500.0,127804000.0
2019-05-01,1087.032470703125,5521.2568359375,4001.57666015625,1305.0,5750.0,4370.0,1305.0,5750.0,4370.0,1305.0,5750.0,4370.0,1305.0,5750.0,4370.0,0.0,0.0,0.0
2019-05-02,1120.3514404296875,5458.84375,4001.57666015625,1345.0,5685.0,4370.0,1360.0,5810.0,4420.0,1315.0,5675.0,4340.0,1330.0,5800.0,4420.0,95810800.0,80879500.0,126901700.0
2019-05-03,1112.021728515625,5449.2412109375,4010.73388671875,1335.0,5675.0,4380.0,1350.0,5750.0,4400.0,1310.0,5615.0,4310.0,1345.0,5680.0,4330.0,57040400.0,58244500.0,109485100.0
2019-05-06,1095.3623046875,5396.42919921875,3873.380126953125,1315.0,5620.0,4230.0,1325.0,5660.0,4300.0,1290.0,5595.0,4190.0,1300.0,5600.0,4300.0,36012900.0,36649500.0,143009800.0
2019-05-07,1091.1973876953125,5434.837890625,3891.694091796875,1310.0,5660.0,4250.0,1330.0,5710.0,4280.0,1310.0,5650.0,4210.0,1320.0,5675.0,4210.0,30469700.0,59177000.0,112789100.0
2019-05-08,1078.7027587890625,5473.2470703125,3864.22314453125,1295.0,5700.0,4220.0,1310.0,5700.0,4250.0,1295.0,5595.0,4180.0,1310.0,5600.0,4250.0,38977100.0,59062000.0,120152500.0
2019-05-09,1066.2081298828125,5406.03125,3772.65380859375,1280.0,5630.0,4120.0,1305.0,5700.0,4160.0,1275.0,5625.0,4120.0,1290.0,5700.0,4140.0,45523500.0,126636500.0,163340000.0
2019-05-10,1102.066650390625,5386.826171875,3772.65380859375,1265.0,5610.0,4120.0,1275.0,5680.0,4160.0,1250.0,5600.0,4090.0,1250.0,5610.0,4100.0,45642400.0,76130500.0,120282900.0
2019-05-13,1088.9986572265625,5386.826171875,3754.33984375,1250.0,5610.0,4100.0,1285.0,5695.0,4140.0,1250.0,5600.0,4100.0,1285.0,5680.0,4130.0,38541600.0,63720500.0,71877200.0
2019-05-14,1075.9306640625,5276.4013671875,3708.555419921875,1235.0,5495.0,4050.0,1250.0,5630.0,4090.0,1220.0,5495.0,3970.0,1250.0,5560.0,4000.0,46837700.0,114800500.0,115090400.0
2019-05-15,1075.9306640625,5242.79443359375,3562.04443359375,1235.0,5460.0,3890.0,1260.0,5555.0,4060.0,1215.0,5445.0,3890.0,1245.0,5555.0,4050.0,65521800.0,72065000.0,167394600.0
2019-05-16,1010.5907592773438,5069.955078125,3534.57373046875,1160.0,5280.0,3860.0,1235.0,5480.0,3990.0,1160.0,5280.0,3820.0,1230.0,5460.0,3940.0,41379600.0,87939000.0,144094800.0
2019-05-17,1023.6587524414062,4973.93310546875,3470.47509765625,1175.0,5180.0,3790.0,1200.0,5310.0,3910.0,1160.0,5180.0,3770.0,1180.0,5280.0,3910.0,39289200.0,74207000.0,155199000.0
2019-05-20,1023.6587524414062,5165.9765625,3433.847412109375,1175.0,5380.0,3750.0,1215.0,5390.0,3850.0,1170.0,5140.0,3660.0,1185.0,5180.0,3800.0,26879400.0,54764500.0,165275800.0
2019-05-21,1075.9306640625,5242.79443359375,3433.847412109375,1235.0,5460.0,3750.0,1255.0,5495.0,3840.0,1185.0,5400.0,3710.0,1190.0,5470.0,3800.0,55039500.0,97371000.0,206532500.0
2019-05-22,1075.9306640625,5242.79443359375,3452.161376953125,1235.0,5460.0,3770.0,1250.0,5530.0,3830.0,1210.0,5400.0,3710.0,1235.0,5530.0,3710.0,18810700.0,38519000.0,118633800.0
2019-05-23,1115.1346435546875,5382.0263671875,3525.4169921875,1280.0,5605.0,3850.0,1290.0,5605.0,3890.0,1240.0,5340.0,3800.0,1250.0,5440.0,3820.0,48887300.0,54926000.0,209226900.0
2019-05-24,1097.7105712890625,5386.826171875,3638.987548828125,1260.0,5610.0,3850.0,1290.0,5630.0,3930.0,1260.0,5605.0,3770.0,1280.0,5610.0,3780.0,31953100.0,37402000.0,150398400.0
2019-05-27,1102.066650390625,5458.84375,3705.15087890625,1265.0,5685.0,3920.0,1280.0,5700.0,3970.0,1265.0,5530.0,3860.0,1265.0,5535.0,3900.0,21527300.0,68564000.0,123578400.0
2019-05-28,1106.422607421875,5506.8544921875,3601.1796875,1270.0,5735.0,3810.0,1285.0,5770.0,3950.0,1260.0,5655.0,3810.0,1265.0,5655.0,3930.0,68587800.0,209923000.0,376621800.0
2019-05-29,1106.422607421875,5511.6552734375,3724.0546875,1270.0,5740.0,3940.0,1305.0,5895.0,3950.0,1265.0,5730.0,3860.0,1270.0,5800.0,3890.0,44624700.0,133044500.0,139713200.0
2019-05-30,1106.422607421875,5511.6552734375,3724.0546875,1270.0,5740.0,3940.0,1270.0,5740.0,3940.0,1270.0,5740.0,3940.0,1270.0,5740.0,3940.0,0.0,0.0,0.0
2019-05-31,1128.20263671875,5588.47265625,3875.28515625,1295.0,5820.0,4100.0,1295.0,5870.0,4120.0,1260.0,5735.0,3980.0,1295.0,5740.0,3990.0,46433700.0,96875000.0,261104200.0
2019-06-03,1128.20263671875,5588.47265625,3875.28515625,1295.0,5820.0,4100.0,1295.0,5820.0,4100.0,1295.0,5820.0,4100.0,1295.0,5820.0,4100.0,0.0,0.0,0.0
2019-06-04,1128.20263671875,5588.47265625,3875.28515625,1295.0,5820.0,4100.0,1295.0,5820.0,4100.0,1295.0,5820.0,4100.0,1295.0,5820.0,4100.0,0.0,0.0,0.0
2019-06-05,1128.20263671875,5588.47265625,3875.28515625,1295.0,5820.0,4100.0,1295.0,5820.0,4100.0,1295.0,5820.0,4100.0,1295.0,5820.0,4100.0,0.0,0.0,0.0
2019-06-06,1128.20263671875,5588.47265625,3875.28515625,1295.0,5820.0,4100.0,1295.0,5820.0,4100.0,1295.0,5820.0,4100.0,1295.0,5820.0,4100.0,0.0,0.0,0.0
2019-06-07,1128.20263671875,5588.47265625,3875.28515625,1295.0,5820.0,4100.0,1295.0,5820.0,4100.0,1295.0,5820.0,4100.0,1295.0,5820.0,4100.0,0.0,0.0,0.0
2019-06-10,1119.49072265625,5646.0859375,3998.160400390625,1285.0,5880.0,4230.0,1315.0,6190.0,4270.0,1275.0,5810.0,4200.0,1305.0,6000.0,4220.0,57316800.0,179238000.0,196745300.0
2019-06-11,1115.1346435546875,5674.89208984375,3998.160400390625,1280.0,5910.0,4230.0,1295.0,5960.0,4250.0,1265.0,5845.0,4150.0,1295.0,5900.0,4250.0,24974300.0,72901000.0,116270900.0
2019-06-12,1119.49072265625,5612.478515625,3979.25634765625,1285.0,5845.0,4210.0,1295.0,5900.0,4210.0,1265.0,5820.0,4170.0,1265.0,5840.0,4170.0,37842600.0,69255500.0,92904100.0
2019-06-13,1110.7786865234375,5574.0703125,3969.8046875,1275.0,5805.0,4200.0,1280.0,5885.0,4250.0,1265.0,5790.0,4180.0,1275.0,5885.0,4250.0,24047900.0,78802500.0,116825700.0
2019-06-14,1075.9306640625,5569.2685546875,3998.160400390625,1235.0,5800.0,4230.0,1295.0,5845.0,4240.0,1230.0,5790.0,4170.0,1290.0,5845.0,4170.0,38776200.0,57220500.0,72298800.0
2019-06-17,1071.57470703125,5564.466796875,3969.8046875,1230.0,5795.0,4200.0,1245.0,5840.0,4250.0,1215.0,5790.0,4200.0,1245.0,5810.0,4250.0,17974500.0,83624000.0,55193600.0
2019-06-18,1084.6427001953125,5665.29052734375,4026.515869140625,1245.0,5900.0,4260.0,1250.0,5900.0,4260.0,1220.0,5795.0,4180.0,1225.0,5795.0,4180.0,18426900.0,78788000.0,158342200.0
2019-06-19,,5703.69921875,,,5940.0,,,5960.0,,,5890.0,,,5900.0,,,66944500.0,
2019-06-20,1102.066650390625,5674.89208984375,4073.775634765625,1265.0,5910.0,4310.0,1290.0,5940.0,4330.0,1265.0,5805.0,4280.0,1280.0,5900.0,4330.0,32480900.0,59504500.0,107715700.0
2019-06-21,1067.2186279296875,5646.0859375,4121.03515625,1225.0,5880.0,4360.0,1280.0,5935.0,4360.0,1225.0,5840.0,4260.0,1275.0,5910.0,4290.0,69385800.0,144149000.0,170191100.0
2019-06-24,1084.6427001953125,5641.28466796875,4073.775634765625,1245.0,5875.0,4310.0,1250.0,5900.0,4350.0,1225.0,5865.0,4290.0,1240.0,5895.0,4310.0,14749600.0,30084000.0,82569600.0
2019-06-25,1158.694580078125,5674.89208984375,4092.67919921875,1330.0,5910.0,4330.0,1335.0,5960.0,4350.0,1230.0,5875.0,4290.0,1245.0,5930.0,4350.0,105687100.0,40561500.0,59456000.0
2019-06-26,1184.83056640625,5631.6826171875,4121.03515625,1360.0,5865.0,4360.0,1375.0,5940.0,4370.0,1330.0,5860.0,4320.0,1350.0,5940.0,4330.0,166716100.0,59334500.0,102850200.0
2019-06-27,1206.610595703125,5698.8974609375,4139.93896484375,1385.0,5935.0,4380.0,1400.0,5935.0,4390.0,1340.0,5805.0,4350.0,1370.0,5850.0,4380.0,72833900.0,77525000.0,81746600.0
2019-06-28,1184.83056640625,5756.5107421875,4121.03515625,1360.0,5995.0,4360.0,1390.0,5995.0,4400.0,1345.0,5960.0,4350.0,1385.0,5980.0,4370.0,27379100.0,80919000.0,102580700.0
2019-07-01,1254.5264892578125,5751.71044921875,4177.74658203125,1440.0,5990.0,4420.0,1455.0,6025.0,4420.0,1350.0,5965.0,4380.0,1380.0,5995.0,4400.0,82112100.0,56612500.0,104844900.0
2019-07-02,1237.1025390625,5761.3125,4168.294921875,1420.0,6000.0,4410.0,1445.0,6000.0,4420.0,1380.0,5950.0,4360.0,1440.0,5990.0,4420.0,61499600.0,48563500.0,134440200.0
2019-07-03,1184.83056640625,5761.3125,4158.8427734375,1360.0,6000.0,4400.0,1415.0,6000.0,4420.0,1360.0,5940.0,4360.0,1410.0,5950.0,4390.0,50270400.0,43640000.0,74371900.0
2019-07-04,1237.1025390625,5751.71044921875,4149.39111328125,1420.0,5990.0,4390.0,1435.0,6010.0,4400.0,1380.0,5965.0,4360.0,1400.0,6000.0,4360.0,78860000.0,28224500.0,38687900.0
2019-07-05,1232.7464599609375,5732.505859375,4158.8427734375,1415.0,5970.0,4400.0,1470.0,6020.0,4420.0,1415.0,5970.0,4380.0,1435.0,6020.0,4420.0,70628300.0,32722500.0,53771200.0
2019-07-08,1202.2545166015625,5646.0859375,4158.8427734375,1380.0,5880.0,4400.0,1415.0,5960.0,4410.0,1375.0,5865.0,4370.0,1415.0,5935.0,4380.0,25373500.0,38361000.0,46233200.0
2019-07-09,1163.050537109375,5761.3125,4168.294921875,1335.0,6000.0,4410.0,1385.0,6000.0,4410.0,1320.0,5870.0,4370.0,1360.0,5870.0,4370.0,48345600.0,47740500.0,64718300.0
2019-07-10,1171.7625732421875,5761.3125,4225.00634765625,1345.0,6000.0,4470.0,1360.0,6040.0,4480.0,1330.0,5995.0,4400.0,1335.0,6000.0,4410.0,39124800.0,52183500.0,80977700.0
2019-07-11,1163.050537109375,5785.31787109375,4262.8134765625,1335.0,6025.0,4510.0,1365.0,6025.0,4540.0,1330.0,5980.0,4480.0,1360.0,6020.0,4490.0,22330200.0,34279500.0,91416500.0
2019-07-12,1115.1346435546875,5770.9140625,4262.8134765625,1280.0,6010.0,4510.0,1340.0,6030.0,4540.0,1275.0,5995.0,4490.0,1335.0,6000.0,4510.0,46977100.0,29838000.0,64575400.0
2019-07-15,1110.7786865234375,5862.1357421875,4281.7177734375,1275.0,6105.0,4530.0,1295.0,6115.0,4560.0,1265.0,6035.0,4520.0,1295.0,6060.0,4540.0,37038000.0,61453500.0,68954800.0
2019-07-16,1119.49072265625,5842.93115234375,4300.62158203125,1285.0,6085.0,4550.0,1305.0,6105.0,4550.0,1270.0,6070.0,4500.0,1280.0,6080.0,4500.0,21626300.0,38075000.0,84477400.0
2019-07-17,1115.1346435546875,5905.34521484375,4272.265625,1280.0,6150.0,4520.0,1295.0,6150.0,4550.0,1265.0,6045.0,4500.0,1290.0,6080.0,4520.0,21113200.0,45487000.0,65303400.0
2019-07-18,1132.55859375,5900.5439453125,4206.1025390625,1300.0,6145.0,4450.0,1335.0,6170.0,4510.0,1270.0,6055.0,4440.0,1275.0,6100.0,4500.0,47703200.0,43625500.0,77028200.0
2019-07-19,1128.20263671875,5953.35595703125,4234.4580078125,1295.0,6200.0,4480.0,1315.0,6210.0,4490.0,1285.0,6150.0,4440.0,1310.0,6195.0,4450.0,14735600.0,43973500.0,64335100.0
2019-07-22,1119.49072265625,6039.77587890625,4253.36181640625,1285.0,6290.0,4500.0,1305.0,6290.0,4510.0,1280.0,6200.0,4460.0,1300.0,6260.0,4500.0,9661200.0,37314500.0,41944400.0
2019-07-23,1110.7786865234375,5986.962890625,4243.90966796875,1275.0,6235.0,4490.0,1295.0,6290.0,4500.0,1265.0,6205.0,4470.0,1285.0,6240.0,4500.0,31996500.0,39129500.0,43317300.0
2019-07-24,1093.3546142578125,6001.3671875,4206.1025390625,1255.0,6250.0,4450.0,1285.0,6265.0,4520.0,1250.0,6165.0,4440.0,1285.0,6260.0,4520.0,27037300.0,51343500.0,53053100.0
2019-07-25,1088.9986572265625,6001.3671875,4215.5546875,1250.0,6250.0,4460.0,1270.0,6275.0,4480.0,1250.0,6200.0,4450.0,1255.0,6270.0,4470.0,18497000.0,53477500.0,60404000.0
2019-07-26,1071.57470703125,5948.55419921875,4196.650390625,1230.0,6195.0,4440.0,1260.0,6250.0,4470.0,1230.0,6190.0,4400.0,1260.0,6250.0,4410.0,23179100.0,51797500.0,77381500.0
2019-07-29,1093.3546142578125,5943.75390625,4215.5546875,1255.0,6190.0,4460.0,1255.0,6230.0,4480.0,1220.0,6160.0,4440.0,1220.0,6220.0,4480.0,16327200.0,68509500.0,91877000.0
2019-07-30,1128.20263671875,5972.56005859375,4253.36181640625,1295.0,6220.0,4500.0,1295.0,6250.0,4500.0,1245.0,6190.0,4460.0,1255.0,6205.0,4500.0,20044900.0,38225500.0,68755800.0
2019-07-31,1106.422607421875,5943.75390625,4234.4580078125,1270.0,6190.0,4480.0,1285.0,6240.0,4510.0,1260.0,6180.0,4450.0,1280.0,6190.0,4500.0,44371900.0,64129000.0,105834600.0
2019-08-01,1067.2186279296875,5962.958984375,4206.1025390625,1225.0,6210.0,4450.0,1275.0,6270.0,4510.0,1215.0,6185.0,4410.0,1270.0,6190.0,4490.0,49309700.0,78228000.0,143626600.0
2019-08-02,1023.6587524414062,5919.748046875,4206.1025390625,1175.0,6165.0,4450.0,1220.0,6205.0,4470.0,1165.0,6160.0,4390.0,1220.0,6160.0,4400.0,65053800.0,62989500.0,119342500.0
2019-08-05,975.7428588867188,5761.3125,4035.968017578125,1120.0,6000.0,4270.0,1180.0,6215.0,4420.0,1110.0,6000.0,4270.0,1175.0,6215.0,4410.0,57490400.0,90924000.0,150837200.0
2019-08-06,945.2508544921875,5646.0859375,3875.28515625,1085.0,5880.0,4100.0,1100.0,5955.0,4210.0,1040.0,5765.0,4020.0,1100.0,5880.0,4100.0,88402300.0,183296000.0,247636800.0
2019-08-07,962.6748657226562,5770.9140625,4017.064208984375,1105.0,6010.0,4250.0,1130.0,6050.0,4290.0,1090.0,5905.0,4140.0,1090.0,5975.0,4140.0,60120400.0,92102000.0,146976400.0
2019-08-08,958.3187866210938,5766.11328125,4054.871826171875,1100.0,6005.0,4290.0,1130.0,6080.0,4320.0,1100.0,5980.0,4250.0,1120.0,6010.0,4250.0,42572300.0,58295500.0,93336500.0
2019-08-09,953.9628295898438,5823.7265625,4092.67919921875,1095.0,6065.0,4330.0,1120.0,6120.0,4350.0,1095.0,6055.0,4300.0,1105.0,6055.0,4330.0,28530100.0,48118500.0,82471300.0
2019-08-12,932.1829223632812,5799.72119140625,4064.323486328125,1070.0,6040.0,4300.0,1110.0,6080.0,4380.0,1060.0,6000.0,4290.0,1100.0,6070.0,4380.0,25450200.0,52705000.0,51057200.0
2019-08-13,901.69091796875,5775.71533203125,4045.419677734375,1035.0,6015.0,4280.0,1070.0,6040.0,4330.0,1030.0,6000.0,4250.0,1070.0,6000.0,4330.0,55110300.0,84406000.0,80133600.0
